mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0,0,0,1,0,-2,1.485,-2.029,0.695,-5.789,0,2,0,0,2,0,0,1,0,4,1.239638,0.430568,0.831557,0.987044,0.259047,0.411085,0.270581,0.411815,3.361007,0.690786,0.83841,0.291568,2.937977,0.017093,0.228813,0.703808,0,0.943276,0.145833,-0.208333,0,0,0
1,1,1,1,0,-3,1.232,-2.798,1.595,-4.889,2,0,1,1,0,1,0,0,1,0,0.547857,0.301228,0.568528,0.541457,0.30012,0.309797,0.21682,0.39998,1.91348,0.891746,0.111267,0,1.430133,0,0.381861,0.31214,0.887001,0,0.659211,-0.847917,0,0,0
1,0,0,1,0,-4,0.41,-3.498,0.079,-3.854,1,0,1,0,0,0,0,0,1,0,0.71388,0.377195,0.786921,0.653882,0.280964,0.409299,0.369518,0.37943,3.117839,0.901411,0.446132,0,0.570297,0.068826,0,0.370744,0.043454,0,1.120297,-0.754167,0,0,0
1,0,1,1,2,0,3.138,-1.855,2.175,-1.776,0,1,0,0,1,0,1,1,0,1,0.421107,0.389293,0.296109,0.438624,0.381852,0.196161,0.2748,0.618028,1.436047,1.388084,0.70846,0.058191,0.410743,0.031683,1.536506,0.030216,0.231188,0.286271,0.416667,-0.148864,0,0,1
0,0,0,0,0,0,0.911,-4.811,2.461,-3.309,0,0,0,0,0,0,0,0,0,0,0.85215,0.927941,0.67926,0.820482,0.544619,0.633013,0.432529,0.862771,3.077222,1.595084,0.380814,0.571748,0.344544,1.350528,0.749647,0.526068,0.585813,0.032616,0.583333,-0.791667,0,0,1
0,0,0,0,0,0,0.665,-1.659,0.649,-2.234,0,0,0,0,0,0,0,0,0,0,0.605925,0.447304,0.590462,0.505758,0.302964,0.324763,0.230741,0.397957,2.563483,1.053265,0.123973,0.220347,0.088092,0,0.154758,0,0.117453,0.229067,0,-0.293269,0,0,0
0,0,0,0,0,0,1.203,-1.733,1.292,-2.646,0,0,0,0,0,0,0,0,0,0,0.581278,0.63383,0.74575,0.646407,0.335535,0.370794,0.359006,0.600517,2.468818,1.417292,0.554447,0.29838,0.554136,0.422529,0,0,0.905937,0,0.145833,-0.166667,0,0,0
0,1,0,1,0,0,2.752,-1.259,2.412,-1.623,1,0,1,0,0,1,0,0,1,1,0.80534,0.931657,0.805456,0.90407,0.623014,0.260075,0.449864,0.757728,2.679265,2.026292,0.470143,0.893659,0.504853,0.851116,0.841113,0,0.524486,0.663716,0.125,-1.093497,0,0,0
3,5,0,5,2,-10,4.441,-7.744,3.95,-11.005,0,2,0,2,2,2,1,2,4,2,1.656917,1.194487,1.966778,1.480086,0.87753,0.981906,0.699212,0.948791,7.150911,2.824245,2.245374,0.718177,2.110653,2.655053,0.827759,0.223658,1.291454,1.065428,2.133036,-3.488447,0,0,1
1,1,1,1,0,-3,2.764,-2.823,0.576,-4.614,0,1,0,1,0,1,0,1,1,2,0.63394,0.332322,0.61263,0.619322,0.182989,0.448614,0.272747,0.448719,2.654861,0.958117,0.974986,0.150254,0.929192,0.685621,0.308471,0.117649,0.043454,1.110898,0.304167,-0.5,0,0,2
1,0,1,0,2,0,2.729,-5.145,3.372,-9.436,0,0,0,0,0,0,0,0,0,0,1.55846,0.776729,1.756661,1.699928,0.522978,0.889035,0.487847,0.961446,5.486441,2.020649,0.571627,0.314827,0.763193,0.739365,0.811305,1.209079,0.530115,0.283969,1.375893,-0.4375,0,0,1
0,1,0,1,0,0,0.92,-0.985,2.228,-2.324,1,0,0,1,0,0,0,0,1,0,0.414329,0.359135,0.103731,0.314557,0.190063,0.093221,0.192066,0.36268,0.772482,0.794061,1.173683,0,0.030925,0.099539,0,0,0.799099,0,0.1875,-0.70928,0,0,0
1,0,0,0,1,0,0.636,-3.702,2.251,-1.926,0,0,0,0,0,0,0,0,0,0,0.803831,0.743646,0.619192,0.707942,0.397774,0.496291,0.34444,0.591692,3.31682,1.566298,0.904212,0,0.088092,0.368539,0.345204,0.118897,1.167014,0.185459,0.426667,-0.239583,0,0,0
2,0,2,1,5,0,5.367,-3.331,3.263,-2.975,0,3,0,1,3,0,0,3,0,3,1.162899,0.708029,1.01887,1.419071,0.467909,1.237535,0.349674,0.637619,4.217657,1.710137,0.738798,0,0.395515,0.099539,4.140165,1.009095,0.059098,2.180577,0.74375,-1.550947,0,0,0
1,0,1,0,3,0,9.194,-0.647,1.196,-1.496,0,0,0,0,1,0,0,0,0,1,0.435284,0.551049,0.463196,0.358746,0.697459,0.194566,0.24425,0.63282,1.413736,1.761991,0.147774,0.520942,0.265684,0.780435,0.621443,0,0.049481,0.664517,1.308333,-0.125,0,0,0
1,0,0,1,2,0,2.357,-1.872,0.806,-3.737,0,0,0,0,0,0,0,0,1,0,0.623565,0.644641,0.735689,0.608917,0.730769,0.390434,0.486088,0.892818,3.004816,2.110461,0.884781,0,0.730679,0.021195,0.362473,0.739762,0.628576,0.166457,0.7875,-0.041667,0,0,0
0,0,0,0,0,0,1.696,-1.607,1.131,-2.435,0,0,0,0,0,0,0,0,0,1,0.563951,0.387344,0.400678,0.459064,0.32591,0.242594,0.298709,0.594927,1.378436,0.907489,0.746283,0.043732,1.190426,0.204015,0.330946,0,0.804189,0.09642,0.5625,-0.019634,0,0,0
2,1,1,1,1,-3,4.311,-7.358,1.123,-9.033,1,0,0,1,0,1,0,0,1,1,1.704297,1.465735,1.211338,1.505199,1.091724,0.910355,1.11334,1.899331,6.182135,3.905592,2.800854,0.043601,2.121078,0.124263,0.394817,0.742183,0,1.547956,1.261018,-2.350595,0,0,2
1,0,1,0,3,0,4,-4.191,2.525,-5.355,0,2,0,0,1,0,1,1,0,1,1.222825,0.984721,0.831808,1.071521,0.519957,0.526116,0.660014,1.052758,4.077318,1.85272,0.859256,1.230878,0.953779,0.919127,1.295993,0.198299,1.375622,0,3.401676,-1.664042,0,0,0
1,0,0,0,3,0,3.226,-3.583,1.555,-3.708,0,0,0,0,0,0,0,0,0,0,0.843199,0.411291,1.09134,0.918143,0.268511,0.433916,0.28127,0.630949,3.435522,1.240992,0.130526,0.818227,1.266338,0.282602,0,0.00834,0.481481,0.792402,0.24375,-0.125,0,0,1
0,0,0,0,0,-1,1.877,-5.23,1.325,-5.936,0,0,0,0,0,0,0,0,0,0,1.108865,0.442608,1.052248,0.904944,0.201231,0.838594,0.29231,0.432259,4.309245,0.873854,1.520191,0.524976,0.954656,1.42723,0,0,0.453544,0.102063,0.072917,-0.561384,0,0,1
2,1,1,2,5,-1,5.441,-7.435,1.972,-9.158,0,0,0,0,1,0,0,0,0,1,1.474222,1.153324,0.856921,1.335506,0.942098,1.311771,0.713029,1.615904,6.621032,3.514719,1.349358,0,0.879528,0.308479,0.745877,0.548337,0.049481,1.138897,1.618452,-1.804167,0,0,2
1,3,2,1,0,-6,2.91,-7.541,1.663,-17.765,0,0,0,0,0,0,0,0,2,0,1.626471,1.290399,1.096381,1.91166,1.232811,1.139105,0.552657,1.958575,4.853032,3.28565,1.340667,0.136259,1.82118,2.91093,0.335702,1.189903,0.779169,2.876143,0,-0.499107,0,0,0
3,0,3,0,6,0,2.568,-2.495,2.883,-1.588,0,0,0,0,0,0,0,0,0,0,0.748163,0.727162,0.680541,0.802517,1.356438,0.406679,0.551794,0.961246,2.384458,2.301641,0.51343,0.08338,0.448832,0,1.104939,0.320492,1.529962,0.149111,1.218627,-0.3125,0,0,0
1,0,1,0,2,0,0.961,-0.957,0.671,-0.644,0,0,0,0,0,0,0,0,0,1,0.180659,0.188318,0.298553,0.234193,0.183727,0.12758,0.141301,0.125098,0.837287,0.469095,0.470257,0,0.088092,0.528176,0.399666,0,0,0,0.14375,0,0,0,0
1,0,0,0,0,0,2.789,-4.43,0.672,-5.55,0,0,0,0,0,0,1,0,1,0,1.151905,0.589481,1.41067,0.895158,0.593069,0.636161,0.523369,0.930358,4.322606,1.887429,1.622456,0.089013,2.186126,0.487688,0,0.003939,0.307513,0.252666,1.7146,0,0,0,0
0,0,0,0,0,0,0.38,-4.711,0.906,-2.51,0,0,0,0,0,0,0,0,0,0,0.532413,0.243484,0.388289,0.429709,0.143733,0.311004,0.135748,0.410293,1.748853,0.769943,1.47634,0,2.971268,0.09957,0.654926,0.316374,0.05096,0,0.266369,0,0,0,0
1,1,0,0,0,0,0.757,-1.649,0.319,-3.901,0,0,0,0,0,0,0,1,0,1,0.697758,0.348676,0.564197,0.603224,0.153808,0.27413,0.238542,0.330279,2.261079,0.525169,0.973017,0.22575,0.522139,0.095761,0.169072,0.461932,0.112724,0.54661,0.284209,-0.805952,0,0,0
0,0,0,1,0,-4,0.389,-2.261,0,-2.699,0,0,0,0,0,0,0,0,0,0,0.511248,0.207225,0.604495,0.484971,0.126558,0.27848,0.235679,0.360043,1.625467,0.583347,0.685074,0,1.318047,0,0,0,0.48937,0,0,-0.041667,0,0,0
0,0,0,0,0,-3,2.726,-4.239,2.044,-5.286,0,0,0,0,0,0,0,1,0,1,1.361356,0.830051,1.236252,1.651251,0.881901,1.024608,0.444844,1.216414,4.13914,2.693688,0.249152,1.426211,1.541093,0.686255,0,2.370792,0.901953,0.22721,0.5625,-0.4375,0,0,1
5,0,2,0,3,-1,6.396,-13.251,3.34,-13.776,0,1,0,0,1,0,0,0,1,1,2.964236,2.372251,2.951818,3.183617,1.49953,2.278041,1.379984,3.113437,14.321757,6.323988,1.838953,1.798115,1.052135,1.942412,0.755405,0.739174,0.283633,2.068976,4.014183,-3.073718,0,0,4
0,0,0,0,0,0,2.886,-0.859,0.595,-1.546,0,0,0,0,0,0,0,0,0,1,0.426904,0.483203,0.19692,0.394434,0.390456,0.133606,0.338997,0.500693,1.215635,1.029475,0.899204,0,0.533904,0.1953,0.449019,0,0.544697,0.166457,0.069923,-0.715827,0,0,0
3,3,2,0,2,0,4.718,-3.267,1.175,-5.585,0,1,0,0,0,0,0,0,0,0,1.367753,1.125946,1.007573,1.361275,1.049488,0.619711,0.905703,1.454635,5.467171,3.12151,1.096201,0,1.948348,0.031683,0.143631,0.339712,0.018537,0.643505,2.705324,-0.937202,0,0,1
0,0,0,0,1,0,3.9,-3.242,2.031,-5.863,0,1,0,0,0,0,0,0,0,0,1.081518,0.692808,0.950162,0.793456,0.386842,0.621288,0.383461,0.608281,3.078396,1.307235,0.635309,0.553908,1.022313,2.09108,0.543651,0.775867,1.134772,0.706357,0.514881,-0.1875,0,0,1
3,1,3,1,2,0,3.827,-4.203,0.875,-11.4,0,1,0,0,0,0,2,0,0,0,1.135365,0.675341,1.085255,1.028214,0.665376,0.709898,0.422154,1.354785,4.146821,1.930486,0.657903,0.57247,3.161448,0.80889,0.305624,0.413307,0.417907,0.601646,0.401042,-0.482639,0,0,1
2,1,0,1,0,-3,2.833,-6.399,3.002,-8.596,1,0,1,2,0,1,0,0,1,0,1.400857,0.842659,1.198624,1.122342,0.68017,0.793669,0.546919,1.210095,5.92664,2.281893,2.678329,0.495861,2.501409,0,0.266264,0.365296,1.015022,1.497667,1.588515,-0.75,0,0,1
1,0,2,0,5,0,1.311,-4.441,1.514,-3.798,1,0,0,0,0,0,0,0,1,0,1.270122,0.669206,1.126975,1.158944,0.366399,0.663106,0.571072,0.543356,4.365965,0.986201,0.485769,0.151824,0.254331,0.68508,1.481584,1.284064,1.559781,0,1.159392,-0.375,0,0,0
1,0,0,0,0,0,0.71,-2.391,1.599,-2.673,0,0,0,0,0,0,0,0,0,0,0.620351,0.384484,0.54431,0.618085,0.211507,0.320606,0.222512,0.446577,2.385183,1.024686,1.174229,0.112104,0.263856,0.337318,0.340889,0,0.061255,0,0.439245,-0.195116,0,0,0
1,0,1,0,3,0,1.229,-2.133,1.142,-1.463,0,1,0,0,1,0,1,1,0,1,0.698147,0.67647,0.232686,0.385917,0.775177,0.247782,0.445386,0.430464,1.661851,1.124079,0.862846,0.427369,0.367397,0.379569,0.3796,0.005008,0.547669,0,2.709689,-0.25,3,0,0
0,0,0,0,0,0,3.166,-1.34,2.578,-1.905,0,0,0,0,1,0,0,1,0,1,0.717214,0.597449,1.033906,0.769248,0.666573,0.340306,0.505232,0.961479,3.006974,2.511182,0.701404,0.842358,1.648134,0,0,0,1.105237,1.662673,0.616803,-0.072917,0,0,1
0,1,0,1,1,-4,4.767,-4.726,1.252,-9.235,1,0,1,0,0,1,0,0,1,0,2.00972,1.127757,1.583286,1.784342,0.866122,1.00741,0.94209,1.349724,7.52667,2.816858,1.532124,0,1.96293,0.320984,0.0398,0.838929,0.541048,0.166457,1.053174,-0.438301,0,0,0
1,0,1,0,2,-1,4.246,-2.247,1.103,-6.987,0,1,0,0,1,0,0,1,0,1,0.723337,0.477628,1.114802,0.684538,0.304996,0.450189,0.294877,0.487737,3.758781,1.301233,0.985878,0,2.703829,0,0.396844,0.458766,0.556111,1.305518,0.447917,-0.241556,0,0,0
1,0,1,0,4,0,2.668,-5.113,3.157,-4.714,0,1,0,0,0,0,0,0,0,0,1.491325,1.124473,1.24238,1.319371,1.381173,0.755933,0.950541,1.109023,5.632606,3.113259,0.793021,0.150142,0.784054,0,1.297246,0.934642,1.838462,0.795286,1.15988,-0.559028,0,0,1
2,1,2,2,2,0,1.716,-3.823,0.924,-2.958,0,0,1,0,0,0,0,0,1,0,0.992213,0.589982,0.957133,0.985921,0.342684,0.644918,0.346306,0.784197,3.583356,1.429206,0.961463,0,0.600082,1.021573,0.151416,0,0.149769,1.935108,2.905219,-0.6875,0,0,1
1,1,1,0,7,0,2.554,-0.736,1.08,-1.879,0,1,0,0,1,0,0,0,0,1,0.495459,0.335118,0.764642,0.486945,0.324826,0.177435,0.175353,0.257874,1.76217,0.762295,0.409628,0.178044,0.437471,0.415493,0.32731,0,0.820764,0,0.020833,0,0,0,0
2,0,1,0,3,0,2.584,-2.633,0.63,-3.421,0,1,0,0,2,0,0,2,0,2,0.865373,0.390903,0.774367,0.800352,0.177618,0.41855,0.197179,0.470524,3.133278,0.914267,0.242562,2.078482,0.347101,0.178886,0.156472,0.155147,2.673519,0.704715,1.129492,-0.738988,0,0,0
0,0,0,0,0,-2,5.158,-3.615,1.994,-3.247,0,1,0,0,0,0,0,0,0,0,1.019652,0.914689,0.937626,1.016932,1.010394,1.032855,0.590276,1.162649,3.596354,2.81508,0.802076,0.507088,0.416177,0.44089,0.621313,1.613463,2.267988,0.499372,0.747917,-0.083333,0,0,0
1,0,0,0,0,0,2.904,-1.431,4.408,-1.755,0,0,0,0,1,0,0,1,1,2,0.499767,0.476594,0.5173,0.481695,0.583184,0.377911,0.251813,0.60643,2.972702,1.750391,0.238581,0.320271,0.57782,0,1.74134,0,1.366392,2.175002,0.472917,-0.270833,0,0,0
1,2,1,2,3,-5,4.914,-4.953,0.959,-7.81,3,0,1,1,0,1,1,0,2,1,1.17092,1.150739,1.225344,1.054842,1.267091,0.625425,0.824796,1.491956,4.865625,3.655517,1.715889,0.28502,1.685821,0.190429,0.329272,0.950202,1.685279,1.891658,1.400717,-0.611607,0,0,0
0,1,0,2,0,-1,2.378,-4.322,0,-6.082,0,0,0,0,0,0,0,1,1,0,1.247261,0.368165,0.798209,1.463568,0.299929,0.815148,0.261739,0.479802,3.560745,1.311425,0.38844,0.135564,0.865665,2.366558,0,0.117649,0.475254,0.227166,0.136792,-1,0,0,1
1,1,2,1,2,-4,1.417,-2.391,1.261,-1.975,0,0,0,0,0,0,1,0,0,0,0.950899,0.355529,0.492936,0.576289,0.29783,0.461542,0.171012,0.451483,2.339346,0.993255,1.034655,0,0.236267,0,0,0.283087,0.218911,0.069046,2.33416,-0.295833,0,0,0
2,1,0,1,0,-2,1.405,-5.874,3.69,-3.544,0,0,0,0,0,0,0,0,0,0,1.401606,0.913742,1.490264,1.333778,0.592946,0.711418,0.571666,0.709046,5.986135,1.986005,0.591465,2.055768,0.510674,0.946065,0,1.956032,0.811601,0,0.885132,-0.704365,0,0,0
0,2,0,1,0,0,0.38,-4.669,0,-2.838,0,1,0,0,0,0,0,0,1,1,0.385581,0.212027,0.239862,0.356446,0.111636,0.281967,0.161065,0.2015,1.82529,0.480694,0.964764,0,1.823806,0.068826,0,0.600921,0,0,0.441667,-0.375,0,0,0
0,1,0,1,0,-2,1.979,-3.478,1.534,-3.779,0,0,0,0,0,0,0,0,0,0,0.688436,0.495956,0.453276,0.576932,0.495092,0.388848,0.299215,0.516116,2.574835,1.169917,0.667237,0.700071,1.019389,0,0.54523,1.606659,0.716325,0,0.125,-0.600198,0,0,0
2,0,0,0,0,0,1.778,-2.282,0.871,-2.763,0,0,0,0,0,0,0,0,0,0,0.671374,0.987435,0.806467,0.782118,0.696289,0.469429,0.483402,0.745867,3.143585,2.330156,0.157721,0.314992,0.191173,0.419726,0,0.085329,1.498608,0.831811,0.539583,-0.146635,0,0,1
1,0,0,0,0,0,2.238,-4.983,1.348,-4.925,0,0,0,0,0,0,0,0,0,0,1.001781,0.963002,1.043408,1.143117,0.903437,1.010524,0.422765,1.058773,4.324046,2.408386,0.593061,1.30156,1.597319,1.6151,0.619082,1.481735,0.076853,0.525995,1.194242,-0.039063,0,0,0
0,1,0,0,0,-1,2.546,-1.038,1.013,-1.973,0,0,0,0,0,0,0,0,1,0,0.733942,0.507633,0.541854,0.73919,0.364169,0.283738,0.332403,0.73391,2.42572,1.774314,0.516531,0.390741,0,0.656959,0,0,0.914272,0.207212,0.09375,-0.333333,0,0,0
1,1,0,0,0,0,3.34,-3.567,2.333,-4.598,0,0,0,0,1,0,1,0,0,1,1.168214,0.868814,0.961591,1.142864,0.708868,0.670988,0.413096,1.492308,4.142101,2.834899,0.960769,0.240879,1.079919,0.40983,0.568147,0.060431,0.229622,4.401806,0.0625,-0.616557,0,0,1
1,1,1,1,2,-1,3.023,-2.627,3.825,-2.652,0,0,1,1,0,1,0,0,1,2,1.068468,0.887347,1.133153,1.041662,0.457324,0.687861,0.450286,1.007147,4.368481,2.077675,0.657201,0.863854,1.186097,1.35497,1.985521,0.672594,0.199724,0.134473,1.085553,-1.546131,0,0,1
1,1,0,0,4,0,2.655,-6.192,4.045,-3.561,0,1,0,0,1,1,1,0,0,1,1.213106,0.719405,0.744422,0.913209,0.527232,0.784392,0.361082,0.866099,5.024851,1.767936,1.25569,0.224318,0.958791,0.018318,1.573072,0.665961,1.664521,0.173449,0.969345,-0.58879,0,0,1
0,0,0,0,0,0,1.155,-0.614,0.15,-2.388,0,0,0,0,0,0,0,0,0,0,0.460828,0.360802,0.4427,0.485012,0.232461,0.263748,0.388642,0.434215,1.995513,0.768399,0,0.106641,0.193599,0.220621,0,0,1.188841,0.00966,0.73488,-0.125,0,0,0
1,0,1,0,0,0,0.66,-3.21,1.155,-1.426,0,0,0,0,0,0,0,0,0,0,0.598107,0.52695,0.290505,0.537637,0.272268,0.268482,0.353361,0.464084,2.176657,0.941648,0.938254,0.012052,0.135108,0.292576,0.237097,0,0.411478,0.591986,1.032317,-1.292614,0,0,0
2,2,0,1,2,-2,2.573,-7.354,0.582,-8.615,0,0,0,0,0,1,0,1,1,1,1.730495,1.215287,1.488301,1.495095,0.761536,1.520849,0.717153,0.841349,6.287661,2.354123,0.655111,2.285026,1.257865,0.576421,0.373262,2.18331,0.625393,0.173449,0.900315,-1.0625,0,0,0
3,0,2,0,5,0,4.144,-4.518,3.616,-4.466,0,1,0,0,2,0,0,2,0,2,1.410231,0.987592,1.133139,1.309976,0.515748,0.647128,0.741454,1.129241,5.794658,2.059816,0.941079,0.156585,1.174748,0.297793,2.301056,0.308282,0.963125,0.758967,3.119298,-0.416667,0,0,0
2,1,2,1,6,-3,2.401,-2.967,1.916,-4.894,1,2,1,1,2,1,2,2,1,2,0.60648,0.423784,0.191275,0.373409,0.180657,0.149117,0.292451,0.310996,1.305467,0.711984,1.500391,0.808682,1.188432,0.216891,1.278999,0.336234,1.127121,0.292115,5.538507,-1.89508,0,0,0
0,0,0,0,0,0,3.915,-2.014,6.497,-4.259,0,1,0,0,0,0,0,1,0,0,0.757827,0.77643,0.501539,0.649783,0.758812,0.411194,0.572522,0.881827,2.536136,2.337518,0.817364,0.367419,0.597422,0.01633,0,0.78108,1.974014,0.710407,0.658009,-0.395833,0,0,0
5,0,3,0,7,0,4.165,-2.917,4.026,-3.757,0,0,0,0,1,0,0,0,0,1,1.726791,0.730416,2.089875,1.869463,0.528628,0.916918,0.559405,0.841823,5.762763,1.814535,0.255362,0.262298,1.824691,0.031683,1.299266,0.00834,1.724245,0.734511,4.023214,-0.65625,0,0,1
1,0,0,0,0,0,1.963,-2.1,0.459,-3.762,0,0,0,0,0,0,0,0,0,1,0.844798,0.682177,0.632533,0.824887,0.561226,0.828168,0.469901,1.029147,3.351821,1.89298,0.703119,0.390126,0.745895,0,0.147185,0.00834,0,0.166457,0.72863,-0.083333,0,-3,1
0,1,0,1,0,-3,3.45,-3.082,1.884,-9.02,2,0,2,2,0,0,0,0,3,0,1.39603,0.837164,1.059882,1.603655,0.443205,0.621406,0.564466,0.769154,4.205963,1.461465,1.361569,0.555406,4.170896,0.723668,0.64131,0.217967,0.645262,1.59178,0.708555,-0.291667,0,0,0
0,2,0,1,0,-3,1.529,-4.382,0.802,-3.03,0,0,0,0,0,0,0,0,1,0,0.822564,0.666878,0.676176,0.849408,0.383676,0.610645,0.43169,0.757391,3.943804,1.375764,1.166538,0,0.616892,0.843742,0,0.11327,0.725438,0,0.36159,-0.3125,0,0,0
2,1,2,0,4,0,2.936,-2.012,1.074,-7.675,0,1,0,0,1,0,0,2,0,3,0.885833,0.667911,1.267658,0.947056,0.67449,0.492698,0.39137,0.8415,4.331075,2.435207,0.991693,0.774191,2.678353,0.831081,0.017656,0.13322,0.065941,1.052551,1.695685,-0.770536,0,0,0
3,0,2,0,3,0,0.704,-0.757,1.159,-1.173,0,1,0,0,0,0,0,0,0,1,0.273758,0.336063,0.326276,0.339742,0.201717,0.147417,0.135912,0.260127,0.954683,0.777048,0,1.498973,0.088092,0.261586,0.051814,0.192454,0.079526,0.886199,0.291667,-0.11875,0,0,0
1,0,0,0,0,-1,1.689,-2.06,1.796,-1.548,0,0,0,0,0,0,0,0,0,0,1.087182,0.49544,1.156309,0.926421,0.366198,0.405464,0.272168,0.44769,3.335983,1.105586,0.107745,0,1.577372,1.041077,0,0.150833,0.361384,0.109993,0.702083,-1.094697,0,0,1
1,1,0,1,4,-2,3.172,-0.427,2.516,-3.303,0,1,1,0,1,1,0,0,1,1,0.727441,0.457839,0.981152,0.797017,0.330611,0.229657,0.266861,0.389527,2.404722,0.755468,0.676144,2.057537,1.543928,0.538549,0.665147,0,0.499066,0.519566,0.354167,-0.235897,0,0,0
3,2,1,1,1,-4,2.28,-9.417,1.804,-11.036,0,0,0,0,0,0,0,1,0,2,2.158697,0.899339,2.168631,1.892512,0.759603,2.462419,0.683061,0.816808,7.500822,2.559103,0.401896,0.982612,2.69698,0.595419,0.017656,1.860235,0.401152,0.580963,1.78125,-2.133674,0,0,0
1,0,0,0,1,0,4.002,-3.517,3.081,-7.537,1,1,0,0,1,0,1,1,0,1,1.05568,1.116438,0.984364,1.033688,0.860685,0.485034,0.670737,1.559125,4.148699,3.228652,1.463256,0.502001,1.818938,0.579378,0.108821,0.130852,0.538904,0.548191,1.60483,-0.166667,0,0,0
3,0,2,1,3,0,5.765,-3.408,1.485,-8.193,0,0,0,0,0,0,1,0,0,2,1.150826,0.883578,0.869241,1.168255,0.716699,0.665573,0.439132,1.262207,4.460279,2.67609,0.600358,2.385986,2.091712,0.142173,0.582687,0.405164,1.238995,2.592071,1.407197,-0.316667,0,0,1
0,1,0,0,0,0,2.857,-3.995,3.574,-6.121,0,1,0,0,0,0,0,0,0,2,1.685171,0.80912,1.608182,1.468648,0.531798,0.691135,0.431806,0.885927,5.35547,2.345265,0.864321,1.786054,3.651679,1.56476,1.274686,0.350591,0.762875,0,0.820833,-0.545139,0,0,0
2,0,0,0,0,0,2.886,-1.097,1.024,-1.786,0,1,0,0,1,0,0,1,0,1,0.630205,0.309442,0.444797,0.51733,0.258975,0.314646,0.295736,0.572436,2.140556,1.111027,0.350058,1.261861,0.767387,0,0,0,0.995145,0,1.225298,-0.125,0,0,0
0,0,0,0,0,-3,3.231,-2.094,3.066,-5.225,1,0,0,0,0,0,0,0,2,0,0.511103,0.605784,0.405438,0.434412,0.377016,0.245577,0.351891,0.996383,1.886273,1.716674,0.875235,2.079284,2.950157,0.424313,0.124434,0.198624,0.381488,0,0.104806,-0.041667,0,0,0
8,2,4,2,8,0,8.579,-5.166,7.313,-12.377,1,2,0,1,1,0,1,5,0,4,1.591743,1.649897,1.087001,1.320045,1.16793,0.767537,0.707266,2.124682,5.759583,5.189112,1.796973,2.15933,2.279503,2.623353,0.971331,0.35503,2.504549,3.066268,3.7444,-1.280076,0,0,0
1,0,1,1,2,0,2.862,-1.262,1.894,-4.536,0,0,0,0,0,0,0,0,0,1,1.224525,0.555219,1.454942,1.485611,0.450901,0.66652,0.383632,0.670704,4.864338,1.342122,0.106991,0.434775,0.913145,0.034506,0.098145,0,0.639276,0,0.872917,-0.809524,0,0,0
0,0,0,1,0,0,2.288,-1.729,0.82,-1.333,0,0,0,0,0,0,0,1,0,1,1.013282,0.30386,0.858365,0.892011,0.237584,0.378166,0.237898,0.615404,3.181597,0.902707,0.668705,0.135384,0.454882,0.551567,0,0,0.00592,0,0.4375,-0.125,0,0,0
2,1,2,1,4,-1,6.031,-3.137,4.085,-4.574,0,0,0,0,0,0,0,0,1,0,1.02781,1.581091,0.857298,0.967397,1.898602,0.653327,0.751849,1.697009,4.000382,4.613147,1.238537,0.983574,1.355704,2.393469,1.680469,0.617467,0.260965,0.692947,1.315625,-0.541667,0,0,0
0,0,0,0,0,0,1.2,-0.62,0,-1.809,0,0,0,0,0,0,0,0,0,0,0.410055,0.282048,0.501664,0.39152,0.272276,0.266242,0.238837,0.307988,1.705259,0.66029,0.153852,0,0.495637,0,0.0398,0.13041,0.591703,0,0,0,0,0,0
4,1,0,1,5,-2,3.056,-6.515,2.137,-6.068,1,2,0,1,1,0,2,2,1,2,1.884157,1.21394,1.374457,1.59744,0.917384,1.035676,0.817675,1.188122,6.330805,3.093252,1.225813,1.298983,1.016875,0.987818,0,0.350738,0.896256,0.254121,2.125446,-0.9375,0,0,2
1,3,0,2,0,-4,2.218,-4.369,0.934,-7.777,2,1,1,2,0,2,1,1,2,0,1.096162,0.569433,1.017483,0.986248,0.37939,0.41393,0.363492,0.815669,3.203896,1.374967,0.884873,0.75282,2.034567,0.711473,0.741167,0.430809,0.071004,0.132306,0.305989,-0.53244,0,0,1
0,1,0,1,0,-2,3.996,-2.501,3.896,-4.416,1,0,0,1,0,1,0,0,1,0,0.689223,0.82478,0.616897,0.727301,0.528105,0.262795,0.29012,0.822803,2.208943,2.104707,1.251301,0.327936,0.223693,2.809719,0.594087,0,0.86461,0.65836,0,-0.7375,0,0,0
